sequenceID,n.segments,possible.fp,fp,possible.fn,fn,labels,errors,min.log.lambda,max.log.lambda,loss
5_chr17,10,0,0,1,0,1,0,-4.07433187295687,-3.85844975907605,0.401627176107617
5_chr17,12,0,0,1,0,1,0,-4.09570535781446,-4.07433187295687,0.367620033250475
5_chr17,13,0,0,1,0,1,0,-4.19589493208088,-4.09570535781446,0.350976031085972
5_chr17,14,0,0,1,0,1,0,-4.22670506551359,-4.19589493208088,0.335918769881491
5_chr17,15,0,0,1,0,1,0,-4.38202885689857,-4.22670506551359,0.321318351078072
5_chr17,18,0,0,1,0,1,0,-4.60176764785856,-4.38202885689857,0.283818434411405
5_chr17,19,0,0,1,0,1,0,-4.84038056772498,-4.60176764785856,0.273784351078072
5_chr17,20,0,0,1,0,1,0,-Inf,-4.84038056772498,0.265880305623526
6_chr1,1,1,0,0,0,1,0,-0.694428755856871,Inf,4.48500727200375
6_chr1,2,1,1,0,0,1,1,-1.12352753230605,-0.694428755856871,3.98564764921875
6_chr1,4,1,1,0,0,1,1,-1.76733757611134,-1.12352753230605,3.33538592971769
6_chr1,6,1,1,0,0,1,1,-2.66693911925476,-1.76733757611134,2.99381174635211
6_chr1,12,1,1,0,0,1,1,-3.02328261844376,-2.66693911925476,2.57702460922004
6_chr1,14,1,1,0,0,1,1,-3.1068191064184,-3.02328261844376,2.47974203876827
6_chr1,16,1,1,0,0,1,1,-3.16703561663936,-3.1068191064184,2.39025593454749
6_chr1,18,1,1,0,0,1,1,-3.22948144954615,-3.16703561663936,2.30599933973267
6_chr1,19,1,1,0,0,1,1,-3.33063407728404,-3.22948144954615,2.26642132306601
6_chr1,20,1,1,0,0,1,1,-Inf,-3.33063407728404,2.23065090639934
6_chr2,1,1,0,0,0,1,0,-2.47665838285702,Inf,1.9503103343909
6_chr2,3,1,0,0,0,1,0,-2.4887060208859,-2.47665838285702,1.78226327145676
6_chr2,5,1,1,0,0,1,1,-2.84277765868241,-2.4887060208859,1.61622863189337
6_chr2,7,1,1,0,0,1,1,-3.0665376812235,-2.84277765868241,1.49970142272146
6_chr2,8,1,1,0,0,1,1,-3.12599110888517,-3.0665376812235,1.45311926446624
6_chr2,10,1,1,0,0,1,1,-3.14716691688906,-3.12599110888517,1.36533244664517
6_chr2,12,1,1,0,0,1,1,-3.20836155567581,-3.14716691688906,1.27938504136566
6_chr2,13,1,1,0,0,1,1,-3.2941158478061,-3.20836155567581,1.23896225183142
6_chr2,14,1,1,0,0,1,1,-3.53049479784747,-3.2941158478061,1.20186141849808
6_chr2,16,1,1,0,0,1,1,-3.5338467053389,-3.53049479784747,1.1432805796092
6_chr2,18,1,1,0,0,1,1,-3.8221690299842,-3.5338467053389,1.08489576955424
6_chr2,19,1,1,0,0,1,1,-4.00593704197036,-3.8221690299842,1.06301547917311
6_chr2,20,1,1,0,0,1,1,-Inf,-4.00593704197036,1.04480825883995
6_chr3,1,1,0,0,0,1,0,-3.44756655828744,Inf,0.937545202148437
6_chr3,3,1,1,0,0,1,1,-3.65182707298297,-3.44756655828744,0.873899238942031
6_chr3,5,1,1,0,0,1,1,-3.67917966719553,-3.65182707298297,0.82201187005224
6_chr3,7,1,1,0,0,1,1,-3.78320012258791,-3.67917966719553,0.771524520936079
6_chr3,10,1,1,0,0,1,1,-3.97984464184335,-3.78320012258791,0.70327520268211
6_chr3,12,1,1,0,0,1,1,-4.13869468250813,-3.97984464184335,0.665898117622655
6_chr3,14,1,1,0,0,1,1,-4.17738020199113,-4.13869468250813,0.634010818718434
6_chr3,16,1,1,0,0,1,1,-4.40083414998554,-4.17738020199113,0.603333540495024
6_chr3,17,1,1,0,0,1,1,-4.40335676585027,-4.40083414998554,0.591066437464721
6_chr3,20,1,1,0,0,1,1,-Inf,-4.40335676585027,0.55435784694413
6_chr4,1,1,0,0,0,1,0,-2.29389269593807,Inf,1.59798969747899
6_chr4,3,1,0,0,0,1,0,-2.46559864313908,-2.29389269593807,1.39624364035088
6_chr4,5,1,0,0,0,1,0,-2.88295731295279,-2.46559864313908,1.22632770506912
6_chr4,7,1,0,0,0,1,0,-3.03711252743929,-2.88295731295279,1.11438970506912
6_chr4,9,1,1,0,0,1,1,-3.47492441783419,-3.03711252743929,1.01844328301158
6_chr4,11,1,1,0,0,1,1,-3.50016499857149,-3.47492441783419,0.956514934863435
6_chr4,13,1,1,0,0,1,1,-3.53301122970302,-3.50016499857149,0.896130132246989
6_chr4,14,1,1,0,0,1,1,-3.58867711474784,-3.53301122970302,0.866913327485084
6_chr4,16,1,1,0,0,1,1,-3.85182952536859,-3.58867711474784,0.8116435994709
6_chr4,18,1,1,0,0,1,1,-3.95265033366336,-3.85182952536859,0.769161919046116
6_chr4,20,1,1,0,0,1,1,-Inf,-3.95265033366336,0.73075444313314
6_chr11,1,1,0,0,0,1,0,-3.14523459850271,Inf,0.78411341959799
6_chr11,4,1,1,0,0,1,1,-3.44273110621364,-3.14523459850271,0.654942954210091
6_chr11,5,1,1,0,0,1,1,-3.66326611347521,-3.44273110621364,0.622965721468059
6_chr11,6,1,1,0,0,1,1,-3.72958979166265,-3.66326611347521,0.597317116946815
6_chr11,8,1,1,0,0,1,1,-3.90530612181832,-3.72958979166265,0.549311757112955
6_chr11,9,1,1,0,0,1,1,-3.93668006309504,-3.90530612181832,0.529176967263665
6_chr11,10,1,1,0,0,1,1,-4.31831239255488,-3.93668006309504,0.509664078374776
6_chr11,12,1,1,0,0,1,1,-4.32260244137387,-4.31831239255488,0.483019383425281
6_chr11,13,1,1,0,0,1,1,-4.43294400711583,-4.32260244137387,0.469754067051012
6_chr11,16,1,1,0,0,1,1,-4.47876420747509,-4.43294400711583,0.43411567231417
6_chr11,20,1,1,0,0,1,1,-Inf,-4.47876420747509,0.388725962075807
6_chr17,1,1,0,0,0,1,0,-0.892319064459033,Inf,4.16558863829787
6_chr17,3,1,1,0,0,1,1,-1.29268870749729,-0.892319064459033,3.34617960029038
6_chr17,5,1,1,0,0,1,1,-1.570772005117,-1.29268870749729,2.79711629115649
6_chr17,7,1,1,0,0,1,1,-2.08574798261142,-1.570772005117,2.3813470263718
6_chr17,9,1,1,0,0,1,1,-2.15589919212217,-2.08574798261142,2.1329186756392
6_chr17,11,1,1,0,0,1,1,-2.23192429236815,-2.15589919212217,1.90132063920027
6_chr17,13,1,1,0,0,1,1,-2.6160595448958,-2.23192429236815,1.68667721329175
6_chr17,14,1,1,0,0,1,1,-2.70433834855834,-2.6160595448958,1.61358690809695
6_chr17,16,1,1,0,0,1,1,-2.94059145224753,-2.70433834855834,1.47975774143028
6_chr17,17,1,1,0,0,1,1,-2.99916867367034,-2.94059145224753,1.4269232710012
6_chr17,19,1,1,0,0,1,1,-3.23455538189431,-2.99916867367034,1.3272663212463
6_chr17,20,1,1,0,0,1,1,-Inf,-3.23455538189431,1.28788861215539
7_chr1,1,0,0,1,1,1,1,4.14990805539479,Inf,69.1013266917478
7_chr1,2,0,0,1,0,1,0,0.513626897342355,4.14990805539479,5.67315853961741
7_chr1,3,0,0,1,0,1,0,-1.54916995065558,0.513626897342355,4.00181653826838
7_chr1,5,0,0,1,0,1,0,-1.80541870823432,-1.54916995065558,3.57696809175636
7_chr1,6,0,0,1,0,1,0,-1.96070303168931,-1.80541870823432,3.41256248757297
7_chr1,8,0,0,1,0,1,0,-2.15484257705718,-1.96070303168931,3.13104363199464
7_chr1,9,0,0,1,0,1,0,-2.22406943523749,-2.15484257705718,3.01512219412418
7_chr1,10,0,0,1,0,1,0,-2.3855873774089,-2.22406943523749,2.90695416495255
7_chr1,11,0,0,1,0,1,0,-2.58134160234975,-2.3855873774089,2.81491926047668
7_chr1,13,0,0,1,0,1,0,-2.63484359972894,-2.58134160234975,2.66357443327026
7_chr1,14,0,0,1,0,1,0,-2.68408408245165,-2.63484359972894,2.59184424611821
7_chr1,15,0,0,1,0,1,0,-2.7572032803821,-2.68408408245165,2.52356053850885
7_chr1,17,0,0,1,0,1,0,-2.86007319578837,-2.7572032803821,2.39662248762183
7_chr1,20,0,0,1,0,1,0,-Inf,-2.86007319578837,2.22482878186138
7_chr2,1,0,0,1,1,1,1,4.4020184946917,Inf,173.991506462394
7_chr2,3,0,0,1,0,1,0,1.77613901861155,4.4020184946917,10.7606207600224
7_chr2,4,0,0,1,0,1,0,-0.727825868104391,1.77613901861155,4.85361526481779
7_chr2,6,0,0,1,0,1,0,-0.861489252399715,-0.727825868104391,3.88769953766212
7_chr2,7,0,0,1,0,1,0,-1.09661843743875,-0.861489252399715,3.46516718146398
7_chr2,9,0,0,1,0,1,0,-1.17259500169342,-1.09661843743875,2.79716995461567
7_chr2,10,0,0,1,0,1,0,-1.17361230367818,-1.17259500169342,2.48760737198096
7_chr2,12,0,0,1,0,1,0,-1.46045358629479,-1.17361230367818,1.86911172371226
7_chr2,15,0,0,1,0,1,0,-2.55669186278116,-1.46045358629479,1.17271884543731
7_chr2,16,0,0,1,0,1,0,-2.59047416348537,-2.55669186278116,1.0951579468354
7_chr2,17,0,0,1,0,1,0,-2.97250750643402,-2.59047416348537,1.02017347008167
7_chr2,18,0,0,1,0,1,0,-3.47888184187212,-2.97250750643402,0.968998641978166
7_chr2,20,0,0,1,0,1,0,-Inf,-3.47888184187212,0.907314886266397
7_chr3,1,1,0,0,0,1,0,-1.85906801470729,Inf,1.07777320460488
7_chr3,2,1,1,0,0,1,1,-2.59386623503607,-1.85906801470729,0.921955422005533
7_chr3,3,1,1,0,0,1,1,-3.07434395527683,-2.59386623503607,0.847224867058204
7_chr3,4,1,1,0,0,1,1,-3.22863065201585,-3.07434395527683,0.801004926272499
7_chr3,6,1,1,0,0,1,1,-3.78662616365055,-3.22863065201585,0.721781518524569
7_chr3,7,1,1,0,0,1,1,-3.92187184253615,-3.78662616365055,0.699109554065548
7_chr3,8,1,1,0,0,1,1,-4.01269688958811,-3.92187184253615,0.679305563988403
7_chr3,10,1,1,0,0,1,1,-4.24733862964495,-4.01269688958811,0.643136449274852
7_chr3,11,1,1,0,0,1,1,-4.27602388204402,-4.24733862964495,0.62883420239573
7_chr3,13,1,1,0,0,1,1,-4.29463539508745,-4.27602388204402,0.601038578972109
7_chr3,17,1,1,0,0,1,1,-4.46276243311882,-4.29463539508745,0.546472400712815
7_chr3,20,1,1,0,0,1,1,-Inf,-4.46276243311882,0.511880999388797
7_chr4,1,1,0,0,0,1,0,-1.99485097851247,Inf,1.1781063338859
7_chr4,3,1,0,0,0,1,0,-2.2936748271443,-1.99485097851247,0.906038484617401
7_chr4,4,1,1,0,0,1,1,-2.62820544922736,-2.2936748271443,0.805143476574053
7_chr4,5,1,0,0,0,1,0,-2.7178318195759,-2.62820544922736,0.732935549744539
7_chr4,6,1,1,0,0,1,1,-2.89614488565721,-2.7178318195759,0.66691781201436
7_chr4,8,1,1,0,0,1,1,-3.55838678426315,-2.89614488565721,0.556446311490083
7_chr4,10,1,1,0,0,1,1,-3.99354260100136,-3.55838678426315,0.499476832091719
7_chr4,12,1,1,0,0,1,1,-4.08597642231556,-3.99354260100136,0.462608246165717
7_chr4,15,1,1,0,0,1,1,-4.23341792407598,-4.08597642231556,0.412188083632808
7_chr4,17,1,1,0,0,1,1,-4.39925637803921,-4.23341792407598,0.383182610657525
7_chr4,20,1,1,0,0,1,1,-Inf,-4.39925637803921,0.346323191663511
7_chr11,1,1,0,0,0,1,0,-3.12393425973277,Inf,0.692233586028446
7_chr11,3,1,1,0,0,1,1,-3.25997258587691,-3.12393425973277,0.604266018141465
7_chr11,5,1,1,0,0,1,1,-3.53621632067402,-3.25997258587691,0.527487117308974
7_chr11,6,1,1,0,0,1,1,-3.71700454769104,-3.53621632067402,0.498363805158017
7_chr11,7,1,1,0,0,1,1,-3.77450749170946,-3.71700454769104,0.474057136786268
7_chr11,8,1,1,0,0,1,1,-3.86914241482268,-3.77450749170946,0.451108746654719
7_chr11,9,1,1,0,0,1,1,-3.96682536729554,-3.86914241482268,0.430232481728701
7_chr11,10,1,1,0,0,1,1,-4.05899296869794,-3.96682536729554,0.411299037168758
7_chr11,11,1,1,0,0,1,1,-4.16986753203308,-4.05899296869794,0.394032639002077
7_chr11,14,1,1,0,0,1,1,-4.2959199657916,-4.16986753203308,0.347669717435153
7_chr11,15,1,1,0,0,1,1,-4.31871557105029,-4.2959199657916,0.334045685148549
7_chr11,16,1,1,0,0,1,1,-4.33848981303047,-4.31871557105029,0.320728707875164
7_chr11,18,1,1,0,0,1,1,-4.47341421472488,-4.33848981303047,0.294616246531325
7_chr11,19,1,1,0,0,1,1,-4.5457012408946,-4.47341421472488,0.283207947631132
7_chr11,20,1,1,0,0,1,1,-Inf,-4.5457012408946,0.272595219603731
7_chr17,1,1,0,0,0,1,0,-1.69025196858388,Inf,1.21793693650453
7_chr17,2,1,1,0,0,1,1,-2.41426423660249,-1.69025196858388,1.03346389977779
7_chr17,4,1,1,0,0,1,1,-2.95965841575191,-2.41426423660249,0.85459766710978
7_chr17,6,1,1,0,0,1,1,-3.03022558643201,-2.95965841575191,0.750924425665701
7_chr17,8,1,1,0,0,1,1,-3.27836167401248,-3.03022558643201,0.654314945659834
7_chr17,9,1,1,0,0,1,1,-3.28227227483858,-3.27836167401248,0.616624990974848
7_chr17,10,1,1,0,0,1,1,-3.40992519129429,-3.28227227483858,0.579082138840643
7_chr17,11,1,1,0,0,1,1,-3.45930383764606,-3.40992519129429,0.546038466602863
7_chr17,13,1,1,0,0,1,1,-3.47791551538296,-3.45930383764606,0.483135166896188
7_chr17,14,1,1,0,0,1,1,-3.51659180080489,-3.47791551538296,0.452263471312246
7_chr17,15,1,1,0,0,1,1,-3.71510449636291,-3.51659180080489,0.422562983266889
7_chr17,16,1,1,0,0,1,1,-4.07363072436031,-3.71510449636291,0.398210087073909
7_chr17,17,1,1,0,0,1,1,-4.19409017833447,-4.07363072436031,0.381194589434559
7_chr17,19,1,1,0,0,1,1,-4.31522493560049,-4.19409017833447,0.351025668655391
7_chr17,20,1,1,0,0,1,1,-Inf,-4.31522493560049,0.337662125443976
8_chr1,1,1,0,0,0,1,0,1.35483800174546,Inf,8.28016005326258
8_chr1,2,1,0,0,0,1,0,0.557758726324131,1.35483800174546,4.40402707427065
8_chr1,3,1,0,0,0,1,0,-0.552651313503626,0.557758726324131,2.65727391636439
8_chr1,4,1,1,0,0,1,1,-2.28703525558702,-0.552651313503626,2.08185175477427
8_chr1,5,1,1,0,0,1,1,-2.47698060290391,-2.28703525558702,1.98028461825185
8_chr1,8,1,1,0,0,1,1,-2.63120100359815,-2.47698060290391,1.72829523296509
8_chr1,9,1,1,0,0,1,1,-2.64988639644356,-2.63120100359815,1.65630328525629
8_chr1,10,1,1,0,0,1,1,-2.85856693458569,-2.64988639644356,1.58564404551087
8_chr1,11,1,1,0,0,1,1,-3.2349255598897,-2.85856693458569,1.52829315653189
8_chr1,12,1,1,0,0,1,1,-3.37451920035721,-3.2349255598897,1.48893002150473
8_chr1,14,1,1,0,0,1,1,-3.38204004733146,-3.37451920035721,1.42046087285186
8_chr1,15,1,1,0,0,1,1,-3.75337325088452,-3.38204004733146,1.38648280573536
8_chr1,17,1,1,0,0,1,1,-3.7652449568571,-3.75337325088452,1.33960570923377
8_chr1,18,1,1,0,0,1,1,-3.80154413308054,-3.7652449568571,1.31644377136893
8_chr1,20,1,1,0,0,1,1,-Inf,-3.80154413308054,1.27177126124208
8_chr2,1,0,0,1,1,1,1,0.937658965079101,Inf,3.87760967026199
8_chr2,2,0,0,1,0,1,0,-2.06753461161187,0.937658965079101,1.32361424838269
8_chr2,3,0,0,1,0,1,0,-2.36212992086956,-2.06753461161187,1.19711698591393
8_chr2,4,0,0,1,0,1,0,-2.50350588078421,-2.36212992086956,1.10289765630186
8_chr2,5,0,0,1,0,1,0,-2.67963606554558,-2.50350588078421,1.02109993402475
8_chr2,7,0,0,1,0,1,0,-2.74409657387375,-2.67963606554558,0.883923711645816
8_chr2,8,0,0,1,0,1,0,-2.74667353188722,-2.74409657387375,0.819617340880726
8_chr2,9,0,0,1,0,1,0,-2.90246585777769,-2.74667353188722,0.755476471596325
8_chr2,10,0,0,1,0,1,0,-3.11579923913164,-2.90246585777769,0.700588763829366
8_chr2,11,0,0,1,0,1,0,-3.79054105547725,-3.11579923913164,0.656245711551047
8_chr2,12,0,0,1,0,1,0,-3.81959826650447,-3.79054105547725,0.633662331867335
8_chr2,13,0,0,1,0,1,0,-4.07996781281067,-3.81959826650447,0.611725720071272
8_chr2,15,0,0,1,0,1,0,-4.08721036551805,-4.07996781281067,0.577909700340749
8_chr2,16,0,0,1,0,1,0,-4.23987906392076,-4.08721036551805,0.561123705245559
8_chr2,18,0,0,1,0,1,0,-4.30037242838923,-4.23987906392076,0.53230503655327
8_chr2,20,0,0,1,0,1,0,-Inf,-4.30037242838923,0.505178023280257
8_chr3,1,1,0,0,0,1,0,-2.43732789951484,Inf,0.992270007504218
8_chr3,3,1,1,0,0,1,1,-2.79097751045833,-2.43732789951484,0.817481876579585
8_chr3,5,1,1,0,0,1,1,-3.14319650590477,-2.79097751045833,0.694759469837024
8_chr3,7,1,1,0,0,1,1,-3.28649756914619,-3.14319650590477,0.608470139693589
8_chr3,9,1,1,0,0,1,1,-3.39185353385915,-3.28649756914619,0.533701025310278
8_chr3,12,1,1,0,0,1,1,-3.51750940166821,-3.39185353385915,0.432762261527104
8_chr3,14,1,1,0,0,1,1,-3.84716290808911,-3.51750940166821,0.373415766823426
8_chr3,15,1,1,0,0,1,1,-4.06511908366434,-3.84716290808911,0.352075572094623
8_chr3,16,1,1,0,0,1,1,-4.07075555755565,-4.06511908366434,0.334914626530985
8_chr3,18,1,1,0,0,1,1,-4.32476130986715,-4.07075555755565,0.300785645669384
8_chr3,19,1,1,0,0,1,1,-4.34638957013228,-4.32476130986715,0.287548936478005
8_chr3,20,1,1,0,0,1,1,-Inf,-4.34638957013228,0.274595440533092
8_chr4,1,1,0,0,0,1,0,-1.24650632092422,Inf,1.04453759193198
8_chr4,2,1,1,0,0,1,1,-1.99707548652318,-1.24650632092422,0.757030088710671
8_chr4,3,1,1,0,0,1,1,-2.70268211569026,-1.99707548652318,0.621298436303357
8_chr4,5,1,1,0,0,1,1,-3.05000061514534,-2.70268211569026,0.487247433716889
8_chr4,7,1,1,0,0,1,1,-3.4293509744201,-3.05000061514534,0.392529643199832
8_chr4,8,1,1,0,0,1,1,-3.72209421024954,-3.4293509744201,0.36012167565119
8_chr4,9,1,1,0,0,1,1,-3.82948947984143,-3.72209421024954,0.335938405724768
8_chr4,10,1,1,0,0,1,1,-4.15040227938699,-3.82948947984143,0.314217704068926
8_chr4,15,1,1,0,0,1,1,-4.45515114883567,-4.15040227938699,0.235427323766671
8_chr4,16,1,1,0,0,1,1,-4.55731680595305,-4.45515114883567,0.223808760157127
8_chr4,18,1,1,0,0,1,1,-4.62897340508825,-4.55731680595305,0.202828423412398
8_chr4,19,1,1,0,0,1,1,-4.74488550499336,-4.62897340508825,0.19306364498198
8_chr4,20,1,1,0,0,1,1,-Inf,-4.74488550499336,0.184367587378008
8_chr11,1,0,0,1,1,1,1,3.17164978103177,Inf,27.5452640275696
8_chr11,2,0,0,1,0,1,0,-0.362441987900424,3.17164978103177,3.6984701178738
8_chr11,3,0,0,1,0,1,0,-1.20469238431859,-0.362441987900424,3.00249543041339
8_chr11,4,0,0,1,0,1,0,-1.35462295615206,-1.20469238431859,2.7027112267605
8_chr11,5,0,0,1,0,1,0,-2.0810855404835,-1.35462295615206,2.44466665653075
8_chr11,7,0,0,1,0,1,0,-2.40604711144386,-2.0810855404835,2.19507731857522
8_chr11,8,0,0,1,0,1,0,-2.40854818555225,-2.40604711144386,2.10490629153068
8_chr11,11,0,0,1,0,1,0,-2.63393819417211,-2.40854818555225,1.83506893828527
8_chr11,13,0,0,1,0,1,0,-2.6391309405534,-2.63393819417211,1.69147861534185
8_chr11,15,0,0,1,0,1,0,-2.75709130718304,-2.6391309405534,1.54863198794599
8_chr11,18,0,0,1,0,1,0,-2.78288562019062,-2.75709130718304,1.35820358993229
8_chr11,20,0,0,1,0,1,0,-Inf,-2.78288562019062,1.23448409823059
8_chr17,1,0,0,1,1,1,1,3.0679625505633,Inf,25.8086755104138
8_chr17,2,0,0,1,0,1,0,-0.831236474453224,3.0679625505633,4.31061869085757
8_chr17,3,0,0,1,0,1,0,-0.952461648571774,-0.831236474453224,3.87510823514512
8_chr17,5,0,0,1,0,1,0,-1.41044420902612,-0.952461648571774,3.10352788759412
8_chr17,7,0,0,1,0,1,0,-1.49637493980903,-1.41044420902612,2.6154581744197
8_chr17,9,0,0,1,0,1,0,-1.76847796631074,-1.49637493980903,2.16757719788749
8_chr17,11,0,0,1,0,1,0,-2.03398451625322,-1.76847796631074,1.82639232035052
8_chr17,12,0,0,1,0,1,0,-2.05927366470489,-2.03398451625322,1.69557906653834
8_chr17,14,0,0,1,0,1,0,-2.58863453327705,-2.05927366470489,1.44048591085875
8_chr17,15,0,0,1,0,1,0,-2.68553641607763,-2.58863453327705,1.36536336343588
8_chr17,16,0,0,1,0,1,0,-2.70206636392713,-2.68553641607763,1.29717875457155
8_chr17,17,0,0,1,0,1,0,-2.85753970428919,-2.70206636392713,1.23011196949875
8_chr17,18,0,0,1,0,1,0,-3.03461337289764,-2.85753970428919,1.17270213768033
8_chr17,19,0,0,1,0,1,0,-3.09047022248523,-3.03461337289764,1.12460888424355
8_chr17,20,0,0,1,0,1,0,-Inf,-3.09047022248523,1.07912832085135
9_chr1,1,0,0,1,1,1,1,2.66958220329113,Inf,50.5321486623937
9_chr1,2,0,0,1,0,1,0,2.58525581912969,2.66958220329113,36.0982111810934
9_chr1,4,0,0,1,0,1,0,0.00411402461914417,2.58525581912969,9.56484612694451
9_chr1,5,0,0,1,0,1,0,-0.514790484024131,0.00411402461914417,8.56072362810902
9_chr1,7,0,0,1,0,1,0,-0.786647801225504,-0.514790484024131,7.36547204080194
9_chr1,9,0,0,1,0,1,0,-1.04256261974992,-0.786647801225504,6.45473458863928
9_chr1,12,0,0,1,0,1,0,-1.34035344196404,-1.04256261974992,5.39708437386527
9_chr1,13,0,0,1,0,1,0,-1.79371320712895,-1.34035344196404,5.13533123617921
9_chr1,14,0,0,1,0,1,0,-1.89488971447476,-1.79371320712895,4.96898987461209
9_chr1,16,0,0,1,0,1,0,-2.22308324921205,-1.89488971447476,4.66832004681785
9_chr1,17,0,0,1,0,1,0,-2.2355453997381,-2.22308324921205,4.56004529123005
9_chr1,19,0,0,1,0,1,0,-2.50804552148781,-2.2355453997381,4.34617770666283
9_chr1,20,0,0,1,0,1,0,-Inf,-2.50804552148781,4.26475047507167
9_chr2,1,0,0,1,1,1,1,4.16898699059023,Inf,135.603430233509
9_chr2,3,0,0,1,0,1,0,1.00282876910695,4.16898699059023,6.30357435478168
9_chr2,4,0,0,1,0,1,0,-0.551422419109348,1.00282876910695,3.57759224864327
9_chr2,5,0,0,1,0,1,0,-1.99342985037654,-0.551422419109348,3.00146251931045
9_chr2,7,0,0,1,0,1,0,-2.01339220419272,-1.99342985037654,2.72900775190147
9_chr2,8,0,0,1,0,1,0,-2.09870965501207,-2.01339220419272,2.59547282414047
9_chr2,9,0,0,1,0,1,0,-2.41885951400083,-2.09870965501207,2.47285828286081
9_chr2,10,0,0,1,0,1,0,-2.48350360628267,-2.41885951400083,2.38383519368915
9_chr2,12,0,0,1,0,1,0,-2.53287470884148,-2.48350360628267,2.21693452231726
9_chr2,13,0,0,1,0,1,0,-2.67293726997269,-2.53287470884148,2.13750416968734
9_chr2,15,0,0,1,0,1,0,-2.81636026647441,-2.67293726997269,1.99940594713972
9_chr2,17,0,0,1,0,1,0,-2.82696780300838,-2.81636026647441,1.87975937162766
9_chr2,18,0,0,1,0,1,0,-2.88689669631487,-2.82696780300838,1.82056730779791
9_chr2,19,0,0,1,0,1,0,-3.22526309639113,-2.88689669631487,1.76481835743079
9_chr2,20,0,0,1,0,1,0,-Inf,-3.22526309639113,1.72507303408141
9_chr3,1,1,0,0,0,1,0,-2.38968019772444,Inf,1.48225277756636
9_chr3,3,1,1,0,0,1,1,-3.02868521882382,-2.38968019772444,1.29893479367624
9_chr3,4,1,1,0,0,1,1,-3.19215873522879,-3.02868521882382,1.25055558927994
9_chr3,6,1,1,0,0,1,1,-3.2537722563232,-3.19215873522879,1.16838941400966
9_chr3,8,1,1,0,0,1,1,-3.56345002766793,-3.2537722563232,1.0911329797869
9_chr3,11,1,1,0,0,1,1,-3.71905372669655,-3.56345002766793,1.00611034267627
9_chr3,14,1,1,0,0,1,1,-3.74981939534791,-3.71905372669655,0.933339610708653
9_chr3,16,1,1,0,0,1,1,-3.8065240410926,-3.74981939534791,0.886295623400869
9_chr3,18,1,1,0,0,1,1,-3.8382872373552,-3.8065240410926,0.841845025255884
9_chr3,19,1,1,0,0,1,1,-4.02995255787422,-3.8382872373552,0.820314578928961
9_chr3,20,1,1,0,0,1,1,-Inf,-4.02995255787422,0.802539405703301
9_chr4,1,1,0,0,0,1,0,-1.02178389710606,Inf,2.34328908697432
9_chr4,3,1,0,0,0,1,0,-2.6484883897754,-1.02178389710606,1.62338458833341
9_chr4,6,1,1,0,0,1,1,-2.67626702970923,-2.6484883897754,1.41111031558856
9_chr4,7,1,1,0,0,1,1,-3.01795267512098,-2.67626702970923,1.34229073890571
9_chr4,8,1,1,0,0,1,1,-3.18046100991076,-3.01795267512098,1.29338950624928
9_chr4,10,1,1,0,0,1,1,-3.18453803504959,-3.18046100991076,1.2102565299684
9_chr4,12,1,1,0,0,1,1,-3.24361569804192,-3.18453803504959,1.12746179893596
9_chr4,13,1,1,0,0,1,1,-3.53945054912884,-3.24361569804192,1.08843925296392
9_chr4,15,1,1,0,0,1,1,-3.5603517731426,-3.53945054912884,1.03038070724323
9_chr4,17,1,1,0,0,1,1,-3.57607078309968,-3.5603517731426,0.973523062325612
9_chr4,18,1,1,0,0,1,1,-3.71326533010259,-3.57607078309968,0.945537618940657
9_chr4,20,1,1,0,0,1,1,-Inf,-3.71326533010259,0.896742166079672
9_chr11,1,1,0,0,0,1,0,-2.3724053172852,Inf,1.35070605684968
9_chr11,3,1,1,0,0,1,1,-3.075049800036,-2.3724053172852,1.16419376550289
9_chr11,6,1,1,0,0,1,1,-3.28301731065867,-3.075049800036,1.0256317809215
9_chr11,8,1,1,0,0,1,1,-3.35934955666512,-3.28301731065867,0.950601997358291
9_chr11,10,1,1,0,0,1,1,-3.65001334374863,-3.35934955666512,0.881086278134623
9_chr11,12,1,1,0,0,1,1,-3.75873152424381,-3.65001334374863,0.829104714210662
9_chr11,13,1,1,0,0,1,1,-3.85644013786055,-3.75873152424381,0.805791420235536
9_chr11,15,1,1,0,0,1,1,-3.92780031530594,-3.85644013786055,0.763505155537928
9_chr11,20,1,1,0,0,1,1,-Inf,-3.92780031530594,0.665070505548714
9_chr17,1,1,0,0,0,1,0,0.0184204002026605,Inf,4.38887047021717
9_chr17,2,1,1,0,0,1,1,-0.882767466229168,0.0184204002026605,3.37027936791996
9_chr17,4,1,1,0,0,1,1,-0.935695686411347,-0.882767466229168,2.54300616611821
9_chr17,6,1,1,0,0,1,1,-0.983508454591816,-0.935695686411347,1.75838047839956
