sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
7_chr1,-Inf,-2.86007319578837,0,0,1,0,1,0
7_chr2,4.4020184946917,Inf,0,0,1,1,1,1
7_chr2,1.77613901861155,4.4020184946917,0,0,1,0,1,0
7_chr2,-0.727825868104391,1.77613901861155,0,0,1,0,1,0
7_chr2,-0.861489252399715,-0.727825868104391,0,0,1,0,1,0
7_chr2,-1.09661843743875,-0.861489252399715,0,0,1,0,1,0
7_chr2,-1.17259500169342,-1.09661843743875,0,0,1,0,1,0
7_chr2,-1.17361230367818,-1.17259500169342,0,0,1,0,1,0
7_chr2,-1.46045358629479,-1.17361230367818,0,0,1,0,1,0
7_chr2,-2.55669186278116,-1.46045358629479,0,0,1,0,1,0
7_chr2,-2.59047416348537,-2.55669186278116,0,0,1,0,1,0
7_chr2,-2.97250750643402,-2.59047416348537,0,0,1,0,1,0
7_chr2,-3.47888184187212,-2.97250750643402,0,0,1,0,1,0
7_chr2,-Inf,-3.47888184187212,0,0,1,0,1,0
7_chr3,-1.85906801470729,Inf,1,0,0,0,1,0
7_chr3,-2.59386623503607,-1.85906801470729,1,1,0,0,1,1
7_chr3,-3.07434395527683,-2.59386623503607,1,1,0,0,1,1
7_chr3,-3.22863065201585,-3.07434395527683,1,1,0,0,1,1
7_chr3,-3.78662616365055,-3.22863065201585,1,1,0,0,1,1
7_chr3,-3.92187184253615,-3.78662616365055,1,1,0,0,1,1
7_chr3,-4.01269688958811,-3.92187184253615,1,1,0,0,1,1
7_chr3,-4.24733862964495,-4.01269688958811,1,1,0,0,1,1
7_chr3,-4.27602388204402,-4.24733862964495,1,1,0,0,1,1
7_chr3,-4.29463539508745,-4.27602388204402,1,1,0,0,1,1
7_chr3,-4.46276243311882,-4.29463539508745,1,1,0,0,1,1
7_chr3,-Inf,-4.46276243311882,1,1,0,0,1,1
7_chr4,-1.99485097851247,Inf,1,0,0,0,1,0
7_chr4,-2.2936748271443,-1.99485097851247,1,0,0,0,1,0
7_chr4,-2.62820544922736,-2.2936748271443,1,1,0,0,1,1
7_chr4,-2.7178318195759,-2.62820544922736,1,0,0,0,1,0
7_chr4,-2.89614488565721,-2.7178318195759,1,1,0,0,1,1
7_chr4,-3.55838678426315,-2.89614488565721,1,1,0,0,1,1
7_chr4,-3.99354260100136,-3.55838678426315,1,1,0,0,1,1
7_chr4,-4.08597642231556,-3.99354260100136,1,1,0,0,1,1
7_chr4,-4.23341792407598,-4.08597642231556,1,1,0,0,1,1
7_chr4,-4.39925637803921,-4.23341792407598,1,1,0,0,1,1
7_chr4,-Inf,-4.39925637803921,1,1,0,0,1,1
7_chr11,-3.12393425973277,Inf,1,0,0,0,1,0
7_chr11,-3.25997258587691,-3.12393425973277,1,1,0,0,1,1
7_chr11,-3.53621632067402,-3.25997258587691,1,1,0,0,1,1
7_chr11,-3.71700454769104,-3.53621632067402,1,1,0,0,1,1
7_chr11,-3.77450749170946,-3.71700454769104,1,1,0,0,1,1
7_chr11,-3.86914241482268,-3.77450749170946,1,1,0,0,1,1
7_chr11,-3.96682536729554,-3.86914241482268,1,1,0,0,1,1
7_chr11,-4.05899296869794,-3.96682536729554,1,1,0,0,1,1
7_chr11,-4.16986753203308,-4.05899296869794,1,1,0,0,1,1
7_chr11,-4.2959199657916,-4.16986753203308,1,1,0,0,1,1
7_chr11,-4.31871557105029,-4.2959199657916,1,1,0,0,1,1
7_chr11,-4.33848981303047,-4.31871557105029,1,1,0,0,1,1
7_chr11,-4.47341421472488,-4.33848981303047,1,1,0,0,1,1
7_chr11,-4.5457012408946,-4.47341421472488,1,1,0,0,1,1
7_chr11,-Inf,-4.5457012408946,1,1,0,0,1,1
7_chr17,-1.69025196858388,Inf,1,0,0,0,1,0
7_chr17,-2.41426423660249,-1.69025196858388,1,1,0,0,1,1
7_chr17,-2.95965841575191,-2.41426423660249,1,1,0,0,1,1
7_chr17,-3.03022558643201,-2.95965841575191,1,1,0,0,1,1
7_chr17,-3.27836167401248,-3.03022558643201,1,1,0,0,1,1
7_chr17,-3.28227227483858,-3.27836167401248,1,1,0,0,1,1
7_chr17,-3.40992519129429,-3.28227227483858,1,1,0,0,1,1
7_chr17,-3.45930383764606,-3.40992519129429,1,1,0,0,1,1
7_chr17,-3.47791551538296,-3.45930383764606,1,1,0,0,1,1
7_chr17,-3.51659180080489,-3.47791551538296,1,1,0,0,1,1
7_chr17,-3.71510449636291,-3.51659180080489,1,1,0,0,1,1
7_chr17,-4.07363072436031,-3.71510449636291,1,1,0,0,1,1
7_chr17,-4.19409017833447,-4.07363072436031,1,1,0,0,1,1
7_chr17,-4.31522493560049,-4.19409017833447,1,1,0,0,1,1
7_chr17,-Inf,-4.31522493560049,1,1,0,0,1,1
8_chr1,1.35483800174546,Inf,1,0,0,0,1,0
8_chr1,0.557758726324131,1.35483800174546,1,0,0,0,1,0
8_chr1,-0.552651313503626,0.557758726324131,1,0,0,0,1,0
8_chr1,-2.28703525558702,-0.552651313503626,1,1,0,0,1,1
8_chr1,-2.47698060290391,-2.28703525558702,1,1,0,0,1,1
8_chr1,-2.63120100359815,-2.47698060290391,1,1,0,0,1,1
8_chr1,-2.64988639644356,-2.63120100359815,1,1,0,0,1,1
8_chr1,-2.85856693458569,-2.64988639644356,1,1,0,0,1,1
8_chr1,-3.2349255598897,-2.85856693458569,1,1,0,0,1,1
8_chr1,-3.37451920035721,-3.2349255598897,1,1,0,0,1,1
8_chr1,-3.38204004733146,-3.37451920035721,1,1,0,0,1,1
8_chr1,-3.75337325088452,-3.38204004733146,1,1,0,0,1,1
8_chr1,-3.7652449568571,-3.75337325088452,1,1,0,0,1,1
8_chr1,-3.80154413308054,-3.7652449568571,1,1,0,0,1,1
8_chr1,-Inf,-3.80154413308054,1,1,0,0,1,1
8_chr2,0.937658965079101,Inf,0,0,1,1,1,1
8_chr2,-2.06753461161187,0.937658965079101,0,0,1,0,1,0
8_chr2,-2.36212992086956,-2.06753461161187,0,0,1,0,1,0
8_chr2,-2.50350588078421,-2.36212992086956,0,0,1,0,1,0
8_chr2,-2.67963606554558,-2.50350588078421,0,0,1,0,1,0
8_chr2,-2.74409657387375,-2.67963606554558,0,0,1,0,1,0
8_chr2,-2.74667353188722,-2.74409657387375,0,0,1,0,1,0
8_chr2,-2.90246585777769,-2.74667353188722,0,0,1,0,1,0
8_chr2,-3.11579923913164,-2.90246585777769,0,0,1,0,1,0
8_chr2,-3.79054105547725,-3.11579923913164,0,0,1,0,1,0
8_chr2,-3.81959826650447,-3.79054105547725,0,0,1,0,1,0
8_chr2,-4.07996781281067,-3.81959826650447,0,0,1,0,1,0
8_chr2,-4.08721036551805,-4.07996781281067,0,0,1,0,1,0
8_chr2,-4.23987906392076,-4.08721036551805,0,0,1,0,1,0
8_chr2,-4.30037242838923,-4.23987906392076,0,0,1,0,1,0
8_chr2,-Inf,-4.30037242838923,0,0,1,0,1,0
8_chr3,-2.43732789951484,Inf,1,0,0,0,1,0
8_chr3,-2.79097751045833,-2.43732789951484,1,1,0,0,1,1
8_chr3,-3.14319650590477,-2.79097751045833,1,1,0,0,1,1
8_chr3,-3.28649756914619,-3.14319650590477,1,1,0,0,1,1
8_chr3,-3.39185353385915,-3.28649756914619,1,1,0,0,1,1
8_chr3,-3.51750940166821,-3.39185353385915,1,1,0,0,1,1
8_chr3,-3.84716290808911,-3.51750940166821,1,1,0,0,1,1
8_chr3,-4.06511908366434,-3.84716290808911,1,1,0,0,1,1
8_chr3,-4.07075555755565,-4.06511908366434,1,1,0,0,1,1
8_chr3,-4.32476130986715,-4.07075555755565,1,1,0,0,1,1
8_chr3,-4.34638957013228,-4.32476130986715,1,1,0,0,1,1
8_chr3,-Inf,-4.34638957013228,1,1,0,0,1,1
8_chr4,-1.24650632092422,Inf,1,0,0,0,1,0
8_chr4,-1.99707548652318,-1.24650632092422,1,1,0,0,1,1
8_chr4,-2.70268211569026,-1.99707548652318,1,1,0,0,1,1
8_chr4,-3.05000061514534,-2.70268211569026,1,1,0,0,1,1
8_chr4,-3.4293509744201,-3.05000061514534,1,1,0,0,1,1
8_chr4,-3.72209421024954,-3.4293509744201,1,1,0,0,1,1
8_chr4,-3.82948947984143,-3.72209421024954,1,1,0,0,1,1
8_chr4,-4.15040227938699,-3.82948947984143,1,1,0,0,1,1
8_chr4,-4.45515114883567,-4.15040227938699,1,1,0,0,1,1
8_chr4,-4.55731680595305,-4.45515114883567,1,1,0,0,1,1
8_chr4,-4.62897340508825,-4.55731680595305,1,1,0,0,1,1
8_chr4,-4.74488550499336,-4.62897340508825,1,1,0,0,1,1
8_chr4,-Inf,-4.74488550499336,1,1,0,0,1,1
8_chr11,3.17164978103177,Inf,0,0,1,1,1,1
8_chr11,-0.362441987900424,3.17164978103177,0,0,1,0,1,0
8_chr11,-1.20469238431859,-0.362441987900424,0,0,1,0,1,0
8_chr11,-1.35462295615206,-1.20469238431859,0,0,1,0,1,0
8_chr11,-2.0810855404835,-1.35462295615206,0,0,1,0,1,0
8_chr11,-2.40604711144386,-2.0810855404835,0,0,1,0,1,0
8_chr11,-2.40854818555225,-2.40604711144386,0,0,1,0,1,0
8_chr11,-2.63393819417211,-2.40854818555225,0,0,1,0,1,0
8_chr11,-2.6391309405534,-2.63393819417211,0,0,1,0,1,0
8_chr11,-2.75709130718304,-2.6391309405534,0,0,1,0,1,0
8_chr11,-2.78288562019062,-2.75709130718304,0,0,1,0,1,0
8_chr11,-Inf,-2.78288562019062,0,0,1,0,1,0
8_chr17,3.0679625505633,Inf,0,0,1,1,1,1
8_chr17,-0.831236474453224,3.0679625505633,0,0,1,0,1,0
8_chr17,-0.952461648571774,-0.831236474453224,0,0,1,0,1,0
8_chr17,-1.41044420902612,-0.952461648571774,0,0,1,0,1,0
8_chr17,-1.49637493980903,-1.41044420902612,0,0,1,0,1,0
8_chr17,-1.76847796631074,-1.49637493980903,0,0,1,0,1,0
8_chr17,-2.03398451625322,-1.76847796631074,0,0,1,0,1,0
8_chr17,-2.05927366470489,-2.03398451625322,0,0,1,0,1,0
8_chr17,-2.58863453327705,-2.05927366470489,0,0,1,0,1,0
8_chr17,-2.68553641607763,-2.58863453327705,0,0,1,0,1,0
8_chr17,-2.70206636392713,-2.68553641607763,0,0,1,0,1,0
8_chr17,-2.85753970428919,-2.70206636392713,0,0,1,0,1,0
8_chr17,-3.03461337289764,-2.85753970428919,0,0,1,0,1,0
8_chr17,-3.09047022248523,-3.03461337289764,0,0,1,0,1,0
8_chr17,-Inf,-3.09047022248523,0,0,1,0,1,0
9_chr1,2.66958220329113,Inf,0,0,1,1,1,1
9_chr1,2.58525581912969,2.66958220329113,0,0,1,0,1,0
9_chr1,0.00411402461914417,2.58525581912969,0,0,1,0,1,0
9_chr1,-0.514790484024131,0.00411402461914417,0,0,1,0,1,0
9_chr1,-0.786647801225504,-0.514790484024131,0,0,1,0,1,0
9_chr1,-1.04256261974992,-0.786647801225504,0,0,1,0,1,0
9_chr1,-1.34035344196404,-1.04256261974992,0,0,1,0,1,0
9_chr1,-1.79371320712895,-1.34035344196404,0,0,1,0,1,0
9_chr1,-1.89488971447476,-1.79371320712895,0,0,1,0,1,0
9_chr1,-2.22308324921205,-1.89488971447476,0,0,1,0,1,0
9_chr1,-2.2355453997381,-2.22308324921205,0,0,1,0,1,0
9_chr1,-2.50804552148781,-2.2355453997381,0,0,1,0,1,0
9_chr1,-Inf,-2.50804552148781,0,0,1,0,1,0
9_chr2,4.16898699059023,Inf,0,0,1,1,1,1
9_chr2,1.00282876910695,4.16898699059023,0,0,1,0,1,0
9_chr2,-0.551422419109348,1.00282876910695,0,0,1,0,1,0
9_chr2,-1.99342985037654,-0.551422419109348,0,0,1,0,1,0
9_chr2,-2.01339220419272,-1.99342985037654,0,0,1,0,1,0
9_chr2,-2.09870965501207,-2.01339220419272,0,0,1,0,1,0
9_chr2,-2.41885951400083,-2.09870965501207,0,0,1,0,1,0
9_chr2,-2.48350360628267,-2.41885951400083,0,0,1,0,1,0
9_chr2,-2.53287470884148,-2.48350360628267,0,0,1,0,1,0
9_chr2,-2.67293726997269,-2.53287470884148,0,0,1,0,1,0
9_chr2,-2.81636026647441,-2.67293726997269,0,0,1,0,1,0
9_chr2,-2.82696780300838,-2.81636026647441,0,0,1,0,1,0
9_chr2,-2.88689669631487,-2.82696780300838,0,0,1,0,1,0
9_chr2,-3.22526309639113,-2.88689669631487,0,0,1,0,1,0
9_chr2,-Inf,-3.22526309639113,0,0,1,0,1,0
9_chr3,-2.38968019772444,Inf,1,0,0,0,1,0
9_chr3,-3.02868521882382,-2.38968019772444,1,1,0,0,1,1
9_chr3,-3.19215873522879,-3.02868521882382,1,1,0,0,1,1
9_chr3,-3.2537722563232,-3.19215873522879,1,1,0,0,1,1
9_chr3,-3.56345002766793,-3.2537722563232,1,1,0,0,1,1
9_chr3,-3.71905372669655,-3.56345002766793,1,1,0,0,1,1
9_chr3,-3.74981939534791,-3.71905372669655,1,1,0,0,1,1
9_chr3,-3.8065240410926,-3.74981939534791,1,1,0,0,1,1
9_chr3,-3.8382872373552,-3.8065240410926,1,1,0,0,1,1
9_chr3,-4.02995255787422,-3.8382872373552,1,1,0,0,1,1
9_chr3,-Inf,-4.02995255787422,1,1,0,0,1,1
9_chr4,-1.02178389710606,Inf,1,0,0,0,1,0
9_chr4,-2.6484883897754,-1.02178389710606,1,0,0,0,1,0
9_chr4,-2.67626702970923,-2.6484883897754,1,1,0,0,1,1
9_chr4,-3.01795267512098,-2.67626702970923,1,1,0,0,1,1
9_chr4,-3.18046100991076,-3.01795267512098,1,1,0,0,1,1
9_chr4,-3.18453803504959,-3.18046100991076,1,1,0,0,1,1
9_chr4,-3.24361569804192,-3.18453803504959,1,1,0,0,1,1
9_chr4,-3.53945054912884,-3.24361569804192,1,1,0,0,1,1
9_chr4,-3.5603517731426,-3.53945054912884,1,1,0,0,1,1
9_chr4,-3.57607078309968,-3.5603517731426,1,1,0,0,1,1
9_chr4,-3.71326533010259,-3.57607078309968,1,1,0,0,1,1
9_chr4,-Inf,-3.71326533010259,1,1,0,0,1,1
9_chr11,-2.3724053172852,Inf,1,0,0,0,1,0
9_chr11,-3.075049800036,-2.3724053172852,1,1,0,0,1,1
9_chr11,-3.28301731065867,-3.075049800036,1,1,0,0,1,1
9_chr11,-3.35934955666512,-3.28301731065867,1,1,0,0,1,1
9_chr11,-3.65001334374863,-3.35934955666512,1,1,0,0,1,1
9_chr11,-3.75873152424381,-3.65001334374863,1,1,0,0,1,1
9_chr11,-3.85644013786055,-3.75873152424381,1,1,0,0,1,1
9_chr11,-3.92780031530594,-3.85644013786055,1,1,0,0,1,1
9_chr11,-Inf,-3.92780031530594,1,1,0,0,1,1
9_chr17,0.0184204002026605,Inf,1,0,0,0,1,0
9_chr17,-0.882767466229168,0.0184204002026605,1,1,0,0,1,1
9_chr17,-0.935695686411347,-0.882767466229168,1,1,0,0,1,1
9_chr17,-0.983508454591816,-0.935695686411347,1,1,0,0,1,1
9_chr17,-1.52393287103572,-0.983508454591816,1,1,0,0,1,1
9_chr17,-2.435422491862,-1.52393287103572,1,1,0,0,1,1
9_chr17,-2.46557922786269,-2.435422491862,1,1,0,0,1,1
9_chr17,-2.97257011178737,-2.46557922786269,1,1,0,0,1,1
9_chr17,-3.29468532245883,-2.97257011178737,1,1,0,0,1,1
9_chr17,-3.40647792584889,-3.29468532245883,1,1,0,0,1,1
9_chr17,-3.45923066456997,-3.40647792584889,1,1,0,0,1,1
9_chr17,-3.56074981819149,-3.45923066456997,1,1,0,0,1,1
9_chr17,-3.65123564674658,-3.56074981819149,1,1,0,0,1,1
9_chr17,-Inf,-3.65123564674658,1,1,0,0,1,1
10_chr1,-1.50791410241527,Inf,1,0,0,0,1,0
10_chr1,-2.93095620270285,-1.50791410241527,1,1,0,0,1,1
10_chr1,-2.9683352148441,-2.93095620270285,1,1,0,0,1,1
10_chr1,-3.04267129130729,-2.9683352148441,1,1,0,0,1,1
10_chr1,-3.04452260389991,-3.04267129130729,1,1,0,0,1,1
10_chr1,-3.60857820659428,-3.04452260389991,1,1,0,0,1,1
10_chr1,-3.69398443602976,-3.60857820659428,1,1,0,0,1,1
10_chr1,-3.8068035132483,-3.69398443602976,1,1,0,0,1,1
10_chr1,-3.96864057261666,-3.8068035132483,1,1,0,0,1,1
10_chr1,-4.08363926010493,-3.96864057261666,1,1,0,0,1,1
10_chr1,-Inf,-4.08363926010493,1,1,0,0,1,1
10_chr2,-2.24743277679978,Inf,1,0,0,0,1,0
10_chr2,-2.26475383994761,-2.24743277679978,1,1,0,0,1,1
10_chr2,-2.5532270943434,-2.26475383994761,1,1,0,0,1,1
10_chr2,-2.81732673032041,-2.5532270943434,1,1,0,0,1,1
10_chr2,-2.94701914072997,-2.81732673032041,1,1,0,0,1,1
10_chr2,-2.9708375860639,-2.94701914072997,1,1,0,0,1,1
10_chr2,-3.22151597366258,-2.9708375860639,1,1,0,0,1,1
10_chr2,-3.32504379443441,-3.22151597366258,1,1,0,0,1,1
10_chr2,-3.34070830757104,-3.32504379443441,1,1,0,0,1,1
10_chr2,-3.52716701851689,-3.34070830757104,1,1,0,0,1,1
10_chr2,-Inf,-3.52716701851689,1,1,0,0,1,1
10_chr3,-2.37206425088304,Inf,1,0,0,0,1,0
10_chr3,-2.71538430962709,-2.37206425088304,1,1,0,0,1,1
10_chr3,-2.88010274020528,-2.71538430962709,1,1,0,0,1,1
10_chr3,-2.92754390412957,-2.88010274020528,1,1,0,0,1,1
10_chr3,-2.95771834022934,-2.92754390412957,1,1,0,0,1,1
10_chr3,-2.96693391857671,-2.95771834022934,1,1,0,0,1,1
10_chr3,-3.05637281784567,-2.96693391857671,1,1,0,0,1,1
10_chr3,-3.17185806381094,-3.05637281784567,1,1,0,0,1,1
10_chr3,-3.20226154999922,-3.17185806381094,1,1,0,0,1,1
10_chr3,-3.30057195699203,-3.20226154999922,1,1,0,0,1,1
10_chr3,-3.34040367437066,-3.30057195699203,1,1,0,0,1,1
10_chr3,-3.38205035048577,-3.34040367437066,1,1,0,0,1,1
10_chr3,-Inf,-3.38205035048577,1,1,0,0,1,1
10_chr4,-2.91997365696033,Inf,1,0,0,0,1,0
10_chr4,-3.16089343577431,-2.91997365696033,1,0,0,0,1,0
10_chr4,-3.44021500184637,-3.16089343577431,1,0,0,0,1,0
10_chr4,-3.64826751683243,-3.44021500184637,1,0,0,0,1,0
10_chr4,-3.7413383398199,-3.64826751683243,1,0,0,0,1,0
10_chr4,-3.83417364430955,-3.7413383398199,1,0,0,0,1,0
10_chr4,-4.11296484875867,-3.83417364430955,1,1,0,0,1,1
10_chr4,-4.22198350075629,-4.11296484875867,1,1,0,0,1,1
10_chr4,-4.2733580582261,-4.22198350075629,1,1,0,0,1,1
10_chr4,-4.43326271468954,-4.2733580582261,1,1,0,0,1,1
10_chr4,-4.63648030415725,-4.43326271468954,1,1,0,0,1,1
10_chr4,-Inf,-4.63648030415725,1,1,0,0,1,1
10_chr11,-2.60448041546997,Inf,1,0,0,0,1,0
10_chr11,-3.13484791712069,-2.60448041546997,1,1,0,0,1,1
10_chr11,-3.97378104496522,-3.13484791712069,1,1,0,0,1,1
10_chr11,-3.99923360964594,-3.97378104496522,1,1,0,0,1,1
10_chr11,-4.34513089903936,-3.99923360964594,1,1,0,0,1,1
10_chr11,-4.45347877769163,-4.34513089903936,1,1,0,0,1,1
10_chr11,-4.50186606898366,-4.45347877769163,1,1,0,0,1,1
10_chr11,-4.56458288567303,-4.50186606898366,1,1,0,0,1,1
10_chr11,-4.60425439080699,-4.56458288567303,1,1,0,0,1,1
10_chr11,-4.7636346010515,-4.60425439080699,1,1,0,0,1,1
10_chr11,-Inf,-4.7636346010515,1,1,0,0,1,1
10_chr17,-1.4459943048256,Inf,1,0,0,0,1,0
10_chr17,-1.48379430338474,-1.4459943048256,1,1,0,0,1,1
10_chr17,-2.24204736229878,-1.48379430338474,1,1,0,0,1,1
10_chr17,-2.26200713197839,-2.24204736229878,1,1,0,0,1,1
10_chr17,-2.42502250632433,-2.26200713197839,1,1,0,0,1,1
10_chr17,-2.89758883621139,-2.42502250632433,1,1,0,0,1,1
10_chr17,-3.03733298028282,-2.89758883621139,1,1,0,0,1,1
10_chr17,-3.09443720902647,-3.03733298028282,1,1,0,0,1,1
10_chr17,-3.22054318636536,-3.09443720902647,1,1,0,0,1,1
10_chr17,-3.22131243375967,-3.22054318636536,1,1,0,0,1,1
10_chr17,-3.30068709329161,-3.22131243375967,1,1,0,0,1,1
10_chr17,-Inf,-3.30068709329161,1,1,0,0,1,1
11_chr1,2.39473287695651,Inf,0,0,1,1,1,1
11_chr1,1.38119507793239,2.39473287695651,0,0,1,0,1,0
11_chr1,-0.281761241224409,1.38119507793239,0,0,1,0,1,0
11_chr1,-0.725999780845522,-0.281761241224409,0,0,1,0,1,0
11_chr1,-0.83189971934214,-0.725999780845522,0,0,1,0,1,0
11_chr1,-1.0587389600502,-0.83189971934214,0,0,1,0,1,0
11_chr1,-1.08996777095886,-1.0587389600502,0,0,1,0,1,0
11_chr1,-1.14132057616359,-1.08996777095886,0,0,1,0,1,0
11_chr1,-1.21707636217921,-1.14132057616359,0,0,1,0,1,0
11_chr1,-1.28439794904197,-1.21707636217921,0,0,1,0,1,0
11_chr1,-1.42466802152269,-1.28439794904197,0,0,1,0,1,0
11_chr1,-Inf,-1.42466802152269,0,0,1,0,1,0
11_chr2,0.261115261801055,Inf,1,0,0,0,1,0
11_chr2,0.0418331606939811,0.261115261801055,1,0,0,0,1,0
11_chr2,-0.456570392651195,0.0418331606939811,1,0,0,0,1,0
11_chr2,-0.531082928688189,-0.456570392651195,1,1,0,0,1,1
11_chr2,-0.862198476006614,-0.531082928688189,1,1,0,0,1,1
11_chr2,-1.10944438930312,-0.862198476006614,1,1,0,0,1,1
11_chr2,-1.14257613408392,-1.10944438930312,1,1,0,0,1,1
11_chr2,-1.20090484481122,-1.14257613408392,1,1,0,0,1,1
11_chr2,-1.39164009689375,-1.20090484481122,1,1,0,0,1,1
11_chr2,-1.51896525388661,-1.39164009689375,1,1,0,0,1,1
11_chr2,-2.07808513430026,-1.51896525388661,1,1,0,0,1,1
11_chr2,-2.12412859820129,-2.07808513430026,1,1,0,0,1,1
11_chr2,-2.18653625590689,-2.12412859820129,1,1,0,0,1,1
11_chr2,-Inf,-2.18653625590689,1,1,0,0,1,1
11_chr3,-0.249593970642512,Inf,1,0,0,0,1,0
11_chr3,-0.659145584406549,-0.249593970642512,1,1,0,0,1,1
11_chr3,-0.92670282992728,-0.659145584406549,1,1,0,0,1,1
11_chr3,-1.47483351760638,-0.92670282992728,1,1,0,0,1,1
11_chr3,-1.67216849183103,-1.47483351760638,1,1,0,0,1,1
11_chr3,-1.7362599414777,-1.67216849183103,1,1,0,0,1,1
11_chr3,-1.75522524718154,-1.7362599414777,1,1,0,0,1,1
11_chr3,-1.75919346341436,-1.75522524718154,1,1,0,0,1,1
11_chr3,-2.21077410794474,-1.75919346341436,1,1,0,0,1,1
11_chr3,-2.3042120704043,-2.21077410794474,1,1,0,0,1,1
11_chr3,-2.37154875218247,-2.3042120704043,1,1,0,0,1,1
11_chr3,-2.42035030029399,-2.37154875218247,1,1,0,0,1,1
11_chr3,-Inf,-2.42035030029399,1,1,0,0,1,1
11_chr4,0.730793396188341,Inf,0,0,1,1,1,1
11_chr4,-1.70872226757985,0.730793396188341,0,0,1,0,1,0
11_chr4,-2.0630976985981,-1.70872226757985,0,0,1,0,1,0
11_chr4,-2.11562611493927,-2.0630976985981,0,0,1,0,1,0
11_chr4,-2.94508214343144,-2.11562611493927,0,0,1,0,1,0
11_chr4,-3.14686194853801,-2.94508214343144,0,0,1,0,1,0
11_chr4,-3.17805436630124,-3.14686194853801,0,0,1,0,1,0
11_chr4,-3.24800884152295,-3.17805436630124,0,0,1,0,1,0
11_chr4,-3.29380698891018,-3.24800884152295,0,0,1,0,1,0
11_chr4,-3.29781507394321,-3.29380698891018,0,0,1,0,1,0
11_chr4,-3.347467531886,-3.29781507394321,0,0,1,0,1,0
11_chr4,-3.35777365234666,-3.347467531886,0,0,1,0,1,0
11_chr4,-3.4298657739255,-3.35777365234666,0,0,1,0,1,0
11_chr4,-Inf,-3.4298657739255,0,0,1,0,1,0
11_chr11,0.860440147308225,Inf,1,0,0,0,1,0
11_chr11,0.552800358347374,0.860440147308225,1,0,0,0,1,0
11_chr11,-0.140406434867888,0.552800358347374,1,1,0,0,1,1
11_chr11,-0.520628061719288,-0.140406434867888,1,1,0,0,1,1
11_chr11,-0.760506443404284,-0.520628061719288,1,1,0,0,1,1
11_chr11,-0.897859777304902,-0.760506443404284,1,1,0,0,1,1
11_chr11,-0.948387711366277,-0.897859777304902,1,1,0,0,1,1
11_chr11,-1.14225152667808,-0.948387711366277,1,1,0,0,1,1
11_chr11,-1.28781990506454,-1.14225152667808,1,1,0,0,1,1
11_chr11,-1.39066625579504,-1.28781990506454,1,1,0,0,1,1
11_chr11,-1.43946557331433,-1.39066625579504,1,1,0,0,1,1
11_chr11,-1.62437737782235,-1.43946557331433,1,1,0,0,1,1
11_chr11,-1.75512769611833,-1.62437737782235,1,1,0,0,1,1
11_chr11,-1.91317773189388,-1.75512769611833,1,1,0,0,1,1
11_chr11,-2.16045097713937,-1.91317773189388,1,1,0,0,1,1
11_chr11,-2.24914948299846,-2.16045097713937,1,1,0,0,1,1
11_chr11,-Inf,-2.24914948299846,1,1,0,0,1,1
11_chr17,1.03693235764513,Inf,1,0,0,0,1,0
11_chr17,-0.322930905805149,1.03693235764513,1,1,0,0,1,1
11_chr17,-0.48532529432279,-0.322930905805149,1,1,0,0,1,1
11_chr17,-0.773740263203003,-0.48532529432279,1,1,0,0,1,1
11_chr17,-1.05748312856564,-0.773740263203003,1,1,0,0,1,1
11_chr17,-1.32280554903817,-1.05748312856564,1,1,0,0,1,1
11_chr17,-1.45799167210877,-1.32280554903817,1,1,0,0,1,1
11_chr17,-1.63563761615836,-1.45799167210877,1,1,0,0,1,1
11_chr17,-1.71389042580874,-1.63563761615836,1,1,0,0,1,1
11_chr17,-1.77510068578612,-1.71389042580874,1,1,0,0,1,1
11_chr17,-2.04640350616606,-1.77510068578612,1,1,0,0,1,1
11_chr17,-2.09635992487635,-2.04640350616606,1,1,0,0,1,1
11_chr17,-2.14883154924265,-2.09635992487635,1,1,0,0,1,1
11_chr17,-2.17979407626147,-2.14883154924265,1,1,0,0,1,1
11_chr17,-Inf,-2.17979407626147,1,1,0,0,1,1
12_chr1,1.23264937392702,Inf,1,0,0,0,1,0
12_chr1,0.682532696307176,1.23264937392702,1,0,0,0,1,0
12_chr1,-1.86608331902182,0.682532696307176,1,0,0,0,1,0
12_chr1,-1.90492440789694,-1.86608331902182,1,1,0,0,1,1
12_chr1,-2.55858332293445,-1.90492440789694,1,1,0,0,1,1
12_chr1,-2.97531529432254,-2.55858332293445,1,1,0,0,1,1
12_chr1,-3.03651670564841,-2.97531529432254,1,1,0,0,1,1
12_chr1,-3.04409648241833,-3.03651670564841,1,1,0,0,1,1
12_chr1,-3.29415371187474,-3.04409648241833,1,1,0,0,1,1
12_chr1,-3.39780998252507,-3.29415371187474,1,1,0,0,1,1
12_chr1,-3.82229063124541,-3.39780998252507,1,1,0,0,1,1
12_chr1,-3.87350730652216,-3.82229063124541,1,1,0,0,1,1
12_chr1,-4.03467089838754,-3.87350730652216,1,1,0,0,1,1
12_chr1,-Inf,-4.03467089838754,1,1,0,0,1,1
12_chr2,1.95334348131924,Inf,0,0,1,1,1,1
12_chr2,-2.19717525197687,1.95334348131924,0,0,1,0,1,0
12_chr2,-2.87947081794738,-2.19717525197687,0,0,1,0,1,0
